"Player","Team","Year","Rk","Pos","Age.x","G.x","PA","AB","R","H","X2B.x","X3B.x","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB","source.x","Age.y","X","B","T","Ht","Wt","DoB","Yrs","G.y","GS","Batting","Defense","P","C","X1B","X2B.y","X3B.y","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1","source.y"
"rick white","HOU",2003,42,"P",34,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",34,"us US","R","R","6' 4""",215,"Dec 23, 1968","8",15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,"","","data2"
"rick white","HOU",2007,34,"P",38,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",38,"us US","R","R","6' 4""",215,"Dec 23, 1968","12",23,0,20,23,23,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,"$600,000","","data2"
"rick white","PHI",2006,41,"P",37,35,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",37,"us US","R","R","6' 4""",215,"Dec 23, 1968","11",38,0,35,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0.2,"","","data2"
"rick white","PIT",2005,38,"P",36,68,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,"data1",36,"us US","R","R","6' 4""",215,"Dec 23, 1968","10",71,0,68,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,"$475,000","","data2"
"rick white","SEA",2007,33,"P",38,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",38,"us US","R","R","6' 4""",215,"Dec 23, 1968","12",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"","","data2"
"rickey henderson","LAD",2003,16,"LF",44,30,84,72,7,15,1,0,2,5,3,0,11,16,0.208,0.321,0.306,0.627,70,22,0,1,0,0,0,"data1",44,"us US","R","L","5' 10""",180,"Dec 25, 1958","25",30,17,30,18,0,0,0,0,0,0,18,0,0,18,0,13,0,0.2,"","","data2"
"rickie weeks","MIL",2003,19,"2B",20,7,14,12,1,2,1,0,0,0,0,0,1,6,0.167,0.286,0.25,0.536,43,3,0,1,0,0,0,"data1",20,"us US","R","R","6' 0""",210,"Sep 13, 1982","1st",7,2,7,4,0,0,0,4,0,0,0,0,0,0,0,3,0,-0.1,"","","data2"
"rickie weeks","MIL",2005,3,"2B",22,96,414,360,56,86,13,2,13,42,15,2,40,96,0.239,0.333,0.394,0.727,90,142,11,11,2,1,2,"data1",22,"us US","R","R","6' 0""",210,"Sep 13, 1982","2",96,94,96,95,0,0,0,95,0,0,0,0,0,0,0,1,0,0.1,"","","data2"
"rickie weeks","MIL",2006,3,"2B",23,95,413,359,73,100,15,3,8,34,19,5,30,92,0.279,0.363,0.404,0.766,96,145,6,19,2,3,1,"data1",23,"us US","R","R","6' 0""",210,"Sep 13, 1982","3",95,91,95,92,0,0,0,92,0,0,0,0,0,0,1,2,0,0.8,"$1,220,000","","data2"
"rickie weeks","MIL",2007,3,"2B",24,118,506,409,87,96,21,6,16,36,25,2,78,116,0.235,0.374,0.433,0.807,108,177,3,14,3,2,5,"data1",24,"us US","R","R","6' 0""",210,"Sep 13, 1982","4",118,111,118,115,0,0,0,115,0,0,0,0,0,0,0,4,0,2.2,"$1,320,000","","data2"
"ricky bottalico","ARI",2003,39,"P",33,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",33,"us US","L","R","6' 1""",200,"Aug 26, 1969","10",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","data2"
"ricky bottalico","MIL",2005,35,"P",35,38,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",35,"us US","L","R","6' 1""",200,"Aug 26, 1969","12",40,0,38,40,40,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"$800,000","","data2"
"ricky bottalico","NYM",2004,39,"P",34,57,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,"data1",34,"us US","L","R","6' 1""",200,"Aug 26, 1969","11",60,0,57,60,60,0,0,0,0,0,0,0,0,0,0,0,0,1.1,"","","data2"
"ricky gutierrez","BOS",2004,20,"MI",34,21,42,40,6,11,1,0,0,3,1,0,2,6,0.275,0.31,0.3,0.61,57,12,2,0,0,0,0,"data1",34,"us US","R","R","6' 1""",175,"May 23, 1970","12",21,8,21,20,0,0,0,14,0,6,0,0,0,0,0,3,3,-0.4,"","","data2"
"ricky gutierrez","CLE",2003,21,"IF",33,16,56,50,2,13,3,0,0,3,0,0,3,5,0.26,0.309,0.32,0.629,70,16,1,1,1,1,0,"data1",33,"us US","R","R","6' 1""",175,"May 23, 1970","11",16,14,16,16,0,0,0,0,7,9,0,0,0,0,0,2,0,-0.5,"$3,916,667","","data2"
"ricky gutierrez","NYM",2004,20,"2B",34,24,70,63,2,11,2,0,0,5,0,0,6,8,0.175,0.257,0.206,0.463,24,13,3,1,0,0,0,"data1",34,"us US","R","R","6' 1""",175,"May 23, 1970","12",24,15,24,20,0,0,0,18,2,0,0,0,0,0,0,5,0,-0.4,"$4,166,667","","data2"
"ricky ledee","LAD",2005,6,"LF",31,102,266,237,31,66,16,1,7,39,0,0,20,55,0.278,0.335,0.443,0.778,104,105,5,3,0,6,1,"data1",31,"pr PR","L","L","6' 2""",190,"Nov 22, 1973","8",102,55,102,69,0,0,0,0,0,0,57,0,17,69,0,43,0,0.7,"$1,000,000","","data2"
"ricky ledee","LAD",2006,23,"OF",32,43,55,53,4,13,5,0,1,8,1,0,2,10,0.245,0.273,0.396,0.669,68,21,3,0,0,0,0,"data1",32,"pr PR","L","L","6' 2""",190,"Nov 22, 1973","9",43,6,43,9,0,0,0,0,0,0,7,0,2,9,0,36,0,0,"$1,500,000","","data2"
"ricky ledee","NYM",2006,19,"OF",32,27,36,32,4,3,1,0,1,1,0,0,4,6,0.094,0.194,0.219,0.413,7,7,0,0,0,0,0,"data1",32,"pr PR","L","L","6' 2""",190,"Nov 22, 1973","9",27,3,27,4,0,0,0,0,0,0,2,0,3,4,0,24,0,-0.2,"","","data2"
"ricky ledee","NYM",2007,21,"LF",33,17,43,36,6,8,3,0,1,6,1,0,5,10,0.222,0.31,0.389,0.698,81,14,0,0,1,1,1,"data1",33,"pr PR","L","L","6' 2""",190,"Nov 22, 1973","10",17,9,17,11,0,0,0,0,0,0,11,0,0,11,0,8,0,-0.1,"","","data2"
"ricky ledee","PHI",2003,10,"OF",29,121,291,255,37,63,15,2,13,46,0,0,34,59,0.247,0.334,0.475,0.809,115,121,4,0,1,1,5,"data1",29,"pr PR","L","L","6' 2""",190,"Nov 22, 1973","6",121,56,121,71,0,0,0,0,0,0,29,42,1,71,2,58,0,0.3,"$850,000","","data2"
"ricky ledee","PHI",2004,14,"OF",30,73,145,123,19,35,7,0,7,26,2,0,22,27,0.285,0.393,0.512,0.905,128,63,5,0,0,0,2,"data1",30,"pr PR","L","L","6' 2""",190,"Nov 22, 1973","7",73,22,73,22,0,0,0,0,0,0,9,13,1,22,2,51,0,1.6,"$1,225,000","","data2"
"ricky ledee","SFG",2004,16,"OF",30,31,60,53,6,6,2,0,0,4,1,0,5,20,0.113,0.2,0.151,0.351,-7,8,1,1,0,1,0,"data1",30,"pr PR","L","L","6' 2""",190,"Nov 22, 1973","7",31,11,31,15,0,0,0,0,0,0,1,3,11,15,0,16,1,-0.4,"","","data2"
"ricky nolasco","MIA",2006,22,"P",23,34,49,41,2,7,0,0,1,5,0,0,2,19,0.171,0.209,0.244,0.453,19,10,0,0,6,0,0,"data1",23,"us US","R","R","6' 2""",235,"Dec 13, 1982","1st",35,22,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0.6,"$327,000","","data2"
"ricky nolasco","MIA",2007,30,"P",24,5,7,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",24,"us US","R","R","6' 2""",235,"Dec 13, 1982","2",5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"$380,000","","data2"
"ricky stone","CIN",2005,35,"P",30,21,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",30,"us US","R","R","6' 1""",170,"Feb 28, 1975","5",23,0,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,"","","data2"
"ricky stone","CIN",2007,43,"P",32,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",32,"us US","R","R","6' 1""",170,"Feb 28, 1975","6",5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"","","data2"
"ricky stone","HOU",2003,36,"P",28,62,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,"data1",28,"us US","R","R","6' 1""",170,"Feb 28, 1975","3",65,0,62,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0.6,"$325,000","","data2"
"ricky stone","HOU",2004,40,"P",29,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",29,"us US","R","R","6' 1""",170,"Feb 28, 1975","4",16,0,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"$395,000","","data2"
"ricky stone","SDP",2004,37,"P",29,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,"data1",29,"us US","R","R","6' 1""",170,"Feb 28, 1975","4",27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,"","","data2"
"rigo beltran","WSN",2004,45,"P",34,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",34,"mx MX","L","L","5' 11""",185,"Nov 13, 1969","5",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"","","data2"
"rob bell","BAL",2007,34,"P",30,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",30,"us US","R","R","6' 5""",225,"Jan 17, 1977","7",30,0,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"","","data2"
"rob bell","TBR",2003,30,"P",26,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",26,"us US","R","R","6' 5""",225,"Jan 17, 1977","4",19,18,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0.1,"","","data2"
"rob bell","TBR",2004,26,"P",27,2,5,5,1,1,1,0,0,0,0,0,0,2,0.2,0.2,0.4,0.6,54,2,0,0,0,0,0,"data1",27,"us US","R","R","6' 5""",225,"Jan 17, 1977","5",24,19,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0.8,"","","data2"
"rob bell","TBR",2005,31,"P",28,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",28,"us US","R","R","6' 5""",225,"Jan 17, 1977","6",8,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,"$800,000","","data2"
"rob bowen","CHC",2007,21,"C",26,10,36,31,3,2,1,0,0,2,0,0,4,13,0.065,0.167,0.097,0.263,-30,3,2,0,0,1,0,"data1",26,"us US","B","R","6' 2""",210,"Feb 24, 1981","4",10,9,10,9,0,9,0,0,0,0,0,0,0,0,0,1,0,-0.6,"","","data2"
"rob bowen","MIN",2003,21,"C",22,7,11,10,0,1,0,0,0,1,0,0,0,4,0.1,0.091,0.1,0.191,-50,1,1,0,0,1,0,"data1",22,"us US","B","R","6' 2""",210,"Feb 24, 1981","1st",7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,1,0,-0.3,"","","data2"
"rob bowen","MIN",2004,23,"C",23,17,32,27,1,3,0,0,1,2,0,0,4,10,0.111,0.226,0.222,0.448,17,6,1,0,1,0,0,"data1",23,"us US","B","R","6' 2""",210,"Feb 24, 1981","2",17,8,17,15,0,15,0,0,0,0,0,0,0,0,1,1,1,-0.4,"","","data2"
"rob bowen","OAK",2007,19,"C",26,21,54,43,6,12,1,0,2,5,0,0,10,20,0.279,0.415,0.442,0.857,133,19,0,0,1,0,0,"data1",26,"us US","B","R","6' 2""",210,"Feb 24, 1981","4",21,14,21,21,0,21,0,0,0,0,0,0,0,0,0,0,1,0.2,"","","data2"
"rob bowen","SDP",2006,15,"C",25,94,110,94,22,23,5,0,3,13,0,1,13,26,0.245,0.339,0.394,0.733,96,37,1,1,1,1,0,"data1",25,"us US","B","R","6' 2""",210,"Feb 24, 1981","3",94,8,94,66,0,65,1,0,0,0,0,0,0,0,1,32,21,0.3,"","","data2"
"rob bowen","SDP",2007,14,"C",26,30,98,82,12,22,8,0,2,11,1,2,13,28,0.268,0.371,0.439,0.81,119,36,0,1,1,1,3,"data1",26,"us US","B","R","6' 2""",210,"Feb 24, 1981","4",30,22,30,26,0,26,0,0,0,0,0,0,0,0,0,3,3,0.6,"$382,300","","data2"
"rob johnson","SEA",2007,20,"C",24,6,3,3,1,1,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,80,1,0,0,0,0,0,"data1",24,"us US","R","R","6' 1""",220,"Jul 22, 1982","1st",6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,"","","data2"
"rob mackowiak","CHW",2006,11,"CF",30,112,290,255,31,74,12,1,5,23,5,2,28,59,0.29,0.365,0.404,0.769,96,103,1,3,2,2,3,"data1",30,"us US","L","R","5' 10""",166,"Jun 20, 1976","6",112,63,112,101,0,0,0,0,6,0,28,63,21,96,2,24,2,0.4,"$2,250,000","","data2"
"rob mackowiak","CHW",2007,11,"LF",31,85,268,237,34,66,11,2,6,36,3,1,23,53,0.278,0.354,0.418,0.772,100,99,5,6,0,2,1,"data1",31,"us US","L","R","5' 10""",166,"Jun 20, 1976","7",85,64,85,74,0,0,5,0,1,0,58,0,14,68,7,14,2,0.7,"$2,750,000","","data2"
"rob mackowiak","PIT",2003,14,"UT",27,77,193,174,20,47,4,4,6,19,6,0,15,53,0.27,0.342,0.443,0.784,101,77,1,4,0,0,2,"data1",27,"us US","L","R","5' 10""",166,"Jun 20, 1976","3",77,39,77,56,0,0,0,15,19,0,8,8,14,30,0,29,0,0.5,"$322,000","","data2"
"rob mackowiak","PIT",2004,9,"UT",28,155,555,491,65,121,22,6,17,75,13,4,50,114,0.246,0.319,0.42,0.739,90,206,3,6,1,7,2,"data1",28,"us US","L","R","5' 10""",166,"Jun 20, 1976","4",155,122,155,147,0,0,1,0,55,0,25,19,79,118,0,24,1,1.5,"$335,000","","data2"
"rob mackowiak","PIT",2005,9,"UT",29,142,512,463,57,126,21,3,9,58,8,4,43,100,0.272,0.337,0.389,0.726,91,180,7,3,2,1,4,"data1",29,"us US","L","R","5' 10""",166,"Jun 20, 1976","5",142,112,142,130,0,0,3,20,65,0,1,41,23,63,0,21,0,2.3,"$1,500,000","","data2"
"rob mackowiak","SDP",2007,18,"OF",31,28,61,56,6,11,3,0,0,2,1,0,3,18,0.196,0.262,0.25,0.512,40,14,2,2,0,0,0,"data1",31,"us US","L","R","5' 10""",166,"Jun 20, 1976","7",28,11,28,14,0,0,0,0,0,0,7,1,9,14,0,14,0,0,"","","data2"
"rob tejeda","PHI",2005,27,"P",23,25,25,20,1,2,0,1,0,0,0,0,0,9,0.1,0.1,0.2,0.3,-25,4,0,0,5,0,0,"data1",23,"do DO","R","R","6' 2""",245,"Mar 24, 1982","1st",26,13,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0,1.3,"","","data2"
"rob tejeda","TEX",2006,28,"P",24,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0,"data1",24,"do DO","R","R","6' 2""",245,"Mar 24, 1982","2",14,14,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.6,"","","data2"
"rob tejeda","TEX",2007,26,"P",25,2,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",25,"do DO","R","R","6' 2""",245,"Mar 24, 1982","3",19,19,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,"$389,450","","data2"
"robb quinlan","LAA",2003,17,"1B",26,38,101,94,13,27,4,2,0,4,1,2,6,16,0.287,0.33,0.372,0.702,87,35,3,0,1,0,0,"data1",26,"us US","R","R","6' 1""",200,"Mar 17, 1977","1st",38,23,38,34,0,0,33,0,0,0,1,0,0,1,3,2,1,-0.1,"","","data2"
"robb quinlan","LAA",2004,13,"3B",27,56,177,160,23,55,14,0,5,23,3,1,14,26,0.344,0.401,0.525,0.926,142,84,1,2,0,1,0,"data1",27,"us US","R","R","6' 1""",200,"Mar 17, 1977","2",56,42,56,50,0,0,13,0,32,0,6,0,3,9,4,5,2,1.4,"","","data2"
"robb quinlan","LAA",2005,14,"3B",28,54,143,134,17,31,8,0,5,14,0,1,7,26,0.231,0.273,0.403,0.676,79,54,4,1,0,1,0,"data1",28,"us US","R","R","6' 1""",200,"Mar 17, 1977","3",54,36,54,45,0,0,9,0,33,0,6,0,0,6,0,12,1,0.7,"$360,000","","data2"
"robb quinlan","LAA",2006,13,"1B",29,86,244,234,28,75,11,1,9,32,2,1,7,28,0.321,0.344,0.491,0.836,113,115,6,2,0,1,1,"data1",29,"us US","R","R","6' 1""",200,"Mar 17, 1977","4",86,62,86,79,0,0,54,0,18,0,11,0,5,16,2,7,2,0.8,"$365,000","","data2"
"robb quinlan","LAA",2007,14,"1B",30,79,194,178,21,44,9,0,3,21,3,2,14,27,0.247,0.304,0.348,0.652,71,62,6,1,0,1,1,"data1",30,"us US","R","R","6' 1""",200,"Mar 17, 1977","5",79,48,79,64,0,0,34,0,10,0,16,0,6,22,7,15,2,-0.4,"$800,000","","data2"
"robby hammock","ARI",2003,15,"C",26,65,216,195,30,55,10,2,8,28,3,2,17,44,0.282,0.343,0.477,0.82,105,93,5,2,0,2,3,"data1",26,"us US","R","R","5' 10""",185,"May 13, 1977","1st",65,49,65,62,0,36,0,0,16,0,5,0,12,17,1,3,2,0.6,"","","data2"
"robby hammock","ARI",2004,10,"C",27,62,210,195,22,47,16,2,4,18,3,3,13,39,0.241,0.287,0.405,0.692,73,79,9,0,1,1,6,"data1",27,"us US","R","R","5' 10""",185,"May 13, 1977","2",62,52,62,59,0,46,0,0,1,0,12,0,0,12,0,4,1,0.1,"$315,000","","data2"
"robby hammock","ARI",2006,20,"1B",29,1,2,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1,1.5,265,2,0,0,0,0,0,"data1",29,"us US","R","R","5' 10""",185,"May 13, 1977","3",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1,"","","data2"
"robby hammock","ARI",2007,17,"UT",30,34,49,45,5,11,2,0,0,0,0,0,3,7,0.244,0.306,0.289,0.595,51,13,3,1,0,0,0,"data1",30,"us US","R","R","5' 10""",185,"May 13, 1977","4",34,5,34,24,0,12,1,0,4,0,5,0,2,7,0,15,3,0.2,"$389,500","","data2"
"robert andino","MIA",2005,14,"SS",21,17,50,44,4,7,4,0,0,1,1,0,5,8,0.159,0.245,0.25,0.495,34,11,2,0,1,0,1,"data1",21,"us US","R","R","5' 11""",185,"Apr 25, 1984","1st",17,13,17,17,0,0,0,0,0,17,0,0,0,0,0,1,0,-0.7,"","","data2"
"robert andino","MIA",2006,16,"SS",22,11,28,24,0,4,1,0,0,2,1,0,1,6,0.167,0.185,0.208,0.394,3,5,0,0,1,2,0,"data1",22,"us US","R","R","5' 11""",185,"Apr 25, 1984","2",11,5,11,9,0,0,0,0,0,9,0,0,0,0,0,2,0,-0.3,"","","data2"
"robert andino","MIA",2007,19,"SS",23,7,13,13,0,5,1,0,0,0,0,0,0,2,0.385,0.385,0.462,0.846,121,6,0,0,0,0,0,"data1",23,"us US","R","R","5' 11""",185,"Apr 25, 1984","3",7,1,7,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,"","","data2"
"robert ellis","TEX",2003,48,"P",32,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",32,"us US","R","R","6' 5""",220,"Dec 15, 1970","4",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"","","data2"
"robert fick","ATL",2003,2,"1B",29,126,460,409,52,110,26,1,11,80,1,0,42,47,0.269,0.335,0.418,0.753,95,171,9,2,0,7,4,"data1",29,"us US","L","R","6' 1""",189,"Mar 15, 1974","6",126,111,126,115,0,0,115,0,0,0,0,0,0,0,0,13,0,0.6,"$1,000,000","","data2"
"robert fick","SDP",2004,22,"1B",30,13,15,12,2,2,0,0,0,0,0,0,2,4,0.167,0.333,0.167,0.5,42,2,0,1,0,0,0,"data1",30,"us US","L","R","6' 1""",189,"Mar 15, 1974","7",13,1,13,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,"","","data2"
"robert fick","SDP",2005,12,"UT",31,93,260,230,25,61,10,2,3,30,0,2,26,33,0.265,0.34,0.365,0.705,93,84,4,1,1,2,2,"data1",31,"us US","L","R","6' 1""",189,"Mar 15, 1974","8",93,51,93,66,0,28,29,0,1,0,4,0,9,13,2,34,0,0,"","","data2"
"robert fick","TBR",2004,9,"DH",30,76,238,214,12,43,5,2,6,26,0,0,20,32,0.201,0.273,0.327,0.6,59,70,2,2,0,2,2,"data1",30,"us US","L","R","6' 1""",189,"Mar 15, 1974","7",76,57,76,33,0,3,10,0,0,0,13,0,8,21,34,17,0,-1.3,"$800,000","","data2"
"robert fick","WSN",2006,13,"C",32,60,141,128,14,34,4,0,2,9,1,1,10,24,0.266,0.324,0.344,0.667,77,44,4,1,2,0,1,"data1",32,"us US","L","R","6' 1""",189,"Mar 15, 1974","9",60,27,60,43,0,26,13,0,0,0,0,0,6,6,0,24,0,-0.5,"$850,000","","data2"
"robert fick","WSN",2007,9,"1B",33,118,221,197,24,46,6,1,2,16,0,1,19,42,0.234,0.309,0.305,0.614,64,60,9,3,1,1,1,"data1",33,"us US","L","R","6' 1""",189,"Mar 15, 1974","10",118,42,118,97,0,0,84,0,0,0,14,0,7,19,0,26,8,-1.4,"$850,000","","data2"
"robert machado","BAL",2003,18,"C",30,18,55,49,8,13,1,0,1,3,0,0,6,12,0.265,0.345,0.347,0.692,85,17,0,0,0,0,0,"data1",30,"ve VE","R","R","6' 1""",205,"Jun 3, 1973","8",18,14,18,18,0,18,0,0,0,0,0,0,0,0,0,1,0,0.4,"","","data2"
"robert machado","BAL",2004,14,"C",31,37,77,73,5,11,3,0,1,3,0,0,4,18,0.151,0.195,0.233,0.428,12,17,2,0,0,0,0,"data1",31,"ve VE","R","R","6' 1""",205,"Jun 3, 1973","9",37,19,37,35,0,35,0,0,0,0,0,0,0,0,0,4,0,-0.2,"","","data2"
"robert person","BOS",2003,28,"P",33,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",33,"us US","R","R","6' 0""",180,"Oct 6, 1969","9",7,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"$300,000","","data2"
"roberto alomar","ARI",2004,13,"2B",36,38,125,110,14,34,5,2,3,16,0,2,12,18,0.309,0.382,0.473,0.855,116,52,2,1,2,0,0,"data1",36,"pr PR","B","R","6' 0""",184,"Feb 5, 1968","17",38,24,38,28,0,0,0,28,0,0,0,0,0,0,1,10,0,0.1,"$1,000,000","","data2"
"roberto alomar","CHW",2003,10,"2B",35,67,296,253,42,64,11,1,3,17,6,2,30,37,0.253,0.33,0.34,0.67,77,86,9,1,8,4,1,"data1",35,"pr PR","B","R","6' 0""",184,"Feb 5, 1968","16",67,65,67,67,0,0,0,67,0,0,0,0,0,0,0,2,0,0.1,"","","data2"
"roberto alomar","CHW",2004,18,"2B",36,18,65,61,4,11,1,0,1,8,0,0,2,13,0.18,0.203,0.246,0.449,16,15,2,0,1,1,0,"data1",36,"pr PR","B","R","6' 0""",184,"Feb 5, 1968","17",18,17,18,13,0,0,0,13,0,0,0,0,0,0,5,0,1,-0.8,"","","data2"
"roberto alomar","NYM",2003,3,"2B",35,73,302,263,34,69,17,1,2,22,6,0,29,40,0.262,0.336,0.357,0.693,84,94,8,2,4,4,2,"data1",35,"pr PR","B","R","6' 0""",184,"Feb 5, 1968","16",73,69,73,72,0,0,0,72,0,0,0,0,0,0,0,4,0,-0.2,"$8,000,000","","data2"
"roberto hernandez","ATL",2003,33,"P",38,64,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",38,"pr PR","R","R","6' 4""",220,"Nov 11, 1964","13",66,0,64,66,66,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,"$600,000","","data2"
"roberto hernandez","CLE",2006,27,"P",25,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",25,"do DO","R","R","6' 4""",270,"Aug 30, 1980","1st",38,7,5,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0.2,"","","data2"
"roberto hernandez","CLE",2007,21,"P",26,2,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",26,"do DO","R","R","6' 4""",270,"Aug 30, 1980","2",32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,6.1,"$387,500","","data2"
"roberto hernandez","CLE",2007,21,"P",26,2,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",42,"pr PR","R","R","6' 4""",220,"Nov 11, 1964","17",28,0,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,"$3,300,000","","data2"
"roberto hernandez","CLE",2007,40,"P",42,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",26,"do DO","R","R","6' 4""",270,"Aug 30, 1980","2",32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,6.1,"$387,500","","data2"
"roberto hernandez","CLE",2007,40,"P",42,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",42,"pr PR","R","R","6' 4""",220,"Nov 11, 1964","17",28,0,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,"$3,300,000","","data2"
"roberto hernandez","LAD",2007,44,"P",42,22,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",42,"pr PR","R","R","6' 4""",220,"Nov 11, 1964","17",22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"","","data2"
"roberto hernandez","NYM",2005,42,"P",40,64,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",40,"pr PR","R","R","6' 4""",220,"Nov 11, 1964","15",67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0,2.2,"$650,000","","data2"
"roberto hernandez","NYM",2006,47,"P",41,22,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",41,"pr PR","R","R","6' 4""",220,"Nov 11, 1964","16",22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0.3,"","","data2"
